c_personid,c_name,c_name_chn,c_index_year,c_index_year_type_code,c_index_year_source_id,c_female,c_index_addr_id,c_index_addr_type_code,c_ethnicity_code,c_household_status_code,c_tribe,c_birthyear,c_by_nh_code,c_by_nh_year,c_by_range,c_deathyear,c_dy_nh_code,c_dy_nh_year,c_dy_range,c_death_age,c_death_age_range,c_fl_earliest_year,c_fl_ey_nh_code,c_fl_ey_nh_year,c_fl_ey_notes,c_fl_latest_year,c_fl_ly_nh_code,c_fl_ly_nh_year,c_fl_ly_notes,c_surname,c_surname_chn,c_mingzi,c_mingzi_chn,c_dy,c_choronym_code,c_notes,c_by_intercalary,c_dy_intercalary,c_by_month,c_dy_month,c_by_day,c_dy_day,c_by_day_gz,c_dy_day_gz,c_surname_proper,c_mingzi_proper,c_name_proper,c_surname_rm,c_mingzi_rm,c_name_rm,c_created_by,c_modified_by,c_self_bio,c_created_date,c_modified_date
11228,Fang Cipeng,方次彭,1019.0,5.0,,0.0,100531.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,1049.0,524.0,1.0,皇祐元年進士。,1086.0,530.0,1.0,元祐初賜三品服。,Fang,方,Cipeng,次彭,15.0,62.0,"Fang(1) Cipeng [11228] Fujian TZ, 147.17b. CBD, 1, 74.",0.0,0.0,,,,,,,,,,,,,TTS,BDQKH,1.0,2007-03-12 00:00:00,2008-10-18 00:00:00
11229,Fang Cigao,方次皋,1021.0,20.0,,0.0,100531.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,,,Fang,方,Cigao,次皋,15.0,62.0,"Fang(1) Cigao [11229] Fujian TZ, 147.29b.",0.0,0.0,,,,,,,,,,,,,TTS,,0.0,2007-03-12 00:00:00,
11230,Fang Gonggun,方公袞,1049.0,5.0,,0.0,100531.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,50.0,,1079.0,529.0,2.0,元豐二年進士。,,0.0,,,Fang,方,Gonggun,公袞,15.0,62.0,"Fang(1) Gonggun [11230] Fujian TZ, 147.29b. CBD, 1, 73.",0.0,0.0,,,,,,,,,,,,,TTS,BDQKH,1.0,2007-03-12 00:00:00,2008-10-18 00:00:00
11231,Fang Shuzhen,方叔震,1061.0,5.0,,0.0,100531.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,1086.0,530.0,1.0,元祐六年中乙科。,1097.0,531.0,4.0,紹聖四年中宏詞。,Fang,方,Shuzhen,叔震,15.0,62.0,"Fang(1) Shuzhen [11231] He passed the decree exam in 1097. Fujian TZ, 147.35a, 39a. CBD has a Fang(1) Zhen jinshi this year as son of Cipeng [11228]. One or the other source probably in error rather than these being 2 different people. CBD, 1, 64",0.0,0.0,,,,,,,,,,,,,TTS,BDQKH,1.0,2007-03-12 00:00:00,2008-10-18 00:00:00
11232,Fang Xidao,方晞道,1037.0,5.0,,0.0,100531.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,,,Fang,方,Xidao,晞道,15.0,62.0,"Fang(1) Xidao [11232] Fujian TZ, 147.24a.",0.0,0.0,,,,,,,,,,,,,TTS,,0.0,2007-03-12 00:00:00,
11233,Fang Andao,方安道,1049.0,5.0,,0.0,100531.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,,,Fang,方,Andao,安道,15.0,62.0,"Fang(1) Andao [11233] Fujian TZ, 147.29b.",0.0,0.0,,,,,,,,,,,,,TTS,,0.0,2007-03-12 00:00:00,
11234,Fang Yuandao,方原道,1049.0,5.0,,0.0,100531.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,,,Fang,方,Yuandao,原道,15.0,62.0,"Fang(1) Yuandao [11234] Fujian TZ, 147.29b.",0.0,0.0,,,,,,,,,,,,,TTS,,0.0,2007-03-12 00:00:00,
11235,Fang Zhengzhong,方正中,1000.0,12.0,3297.0,0.0,100531.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,,,Fang,方,Zhengzhong,正中,15.0,62.0,"Fang(1) Zhengzhong [11235] Fujian TZ, 147.13a.",0.0,0.0,,,,,,,,,,,,,TTS,,0.0,2007-03-12 00:00:00,
11236,Fang Guinian,方龜年,1004.0,5.0,,0.0,100677.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,,,Fang,方,Guinian,龜年,15.0,62.0,"Fang(1) Guinian [11236] For identification of wives, #1 born Zhao(1) and #2 born Wang(2), see documentation for son, Weishen [11247]. Fujian TZ, 147.13a. CBD, 1, 87.",0.0,0.0,,,,,,,,,,,,,TTS,BDQKH,1.0,2007-03-12 00:00:00,2008-10-18 00:00:00
11237,Fang Qiqing,方齊卿,1023.0,5.0,,0.0,100531.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,,,Fang,方,Qiqing,齊卿,15.0,62.0,"Fang(1) Qiqing [11237] Fujian TZ, 147.19a.",0.0,0.0,,,,,,,,,,,,,TTS,,0.0,2007-03-12 00:00:00,
11238,Fang Gu,方穀,1043.0,5.0,,0.0,100531.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,,,Fang,方,Gu,穀,15.0,62.0,"Fang(1) Gu [11238] Fujian TZ, 147.26b.",0.0,0.0,,,,,,,,,,,,,TTS,,0.0,2007-03-12 00:00:00,
11239,Fang Tianruo,方天若,1067.0,5.0,,0.0,100531.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,1097.0,531.0,4.0,紹聖四年進士。,,0.0,,,Fang,方,Tianruo,天若,15.0,62.0,"Fang(1) Tianruo [11239] Jinshi # 2. Must be grandson of Zhengzhong [11235]. Fujian TZ, 147.38b has as son of Zhengzhong, but this is chronologically immpossible. CBD, 1, 72-73.",0.0,0.0,,,,,,,,,,,,,TTS,BDQKH,1.0,2007-03-12 00:00:00,2008-10-18 00:00:00
11240,Fang Ji(6),方奇,1030.0,12.0,11235.0,0.0,100531.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,,,Fang,方,Ji(6),奇,15.0,62.0,"Fang(1) Ji(6) [11240] Fujian TZ, 147.35a.",0.0,0.0,,,,,,,,,,,,,TTS,,0.0,2007-03-12 00:00:00,
11241,Fang Yannian,方延年,,,,0.0,100531.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,,,Fang,方,Yannian,延年,15.0,62.0,"Fang(1) Yannian [11241] Fujian TZ, 147.29b.",0.0,0.0,,,,,,,,,,,,,TTS,,0.0,2007-03-12 00:00:00,
11242,Fang Li,方里,1076.0,5.0,,0.0,100531.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,,,Fang,方,Li,里,15.0,62.0,"Fang(1) Li [11242] Fujian TZ, 148.5b.",0.0,0.0,,,,,,,,,,,,,TTS,,0.0,2007-03-12 00:00:00,
11243,Fang Yan(2),方綖,1070.0,5.0,,0.0,100531.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,,,Fang,方,Yan(2),綖,15.0,62.0,"Fang(1) Yan(2) [11243] Fujian TZ, 148.2a.",0.0,0.0,,,,,,,,,,,,,TTS,,0.0,2007-03-12 00:00:00,
11244,Fang Zhen(3),方振,1070.0,5.0,,0.0,100677.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,,,Fang,方,Zhen(3),振,15.0,62.0,"Fang(1) Zhen(3) [11244] Still listed as a Putian zhishi in Fujian TZ, 148.2a. YLDD, 2368.4b.",0.0,0.0,,,,,,,,,,,,,TTS,,0.0,2007-03-12 00:00:00,
11245,Fang Xi,方禧,1070.0,5.0,,0.0,100531.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,,,Fang,方,Xi,禧,15.0,62.0,"Fang(1) Xi [11245] Fujian TZ, 148.2a.",0.0,0.0,,,,,,,,,,,,,TTS,,0.0,2007-03-12 00:00:00,
11246,Fang Kuo,方适,1070.0,5.0,,0.0,100531.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,1100.0,532.0,3.0,元符三年進士。,,0.0,,,Fang,方,Kuo,适,15.0,62.0,"Fang(1) Kuo [11246] Yuanfu coalition. Fujian TZ, 148.2b. CBD, 1, 54-55.",0.0,0.0,,,,,,,,,,,,,TTS,BDQKH,1.0,2007-03-12 00:00:00,2008-10-17 00:00:00
11247,Fang Weishen,方惟深,1040.0,1.0,,0.0,100677.0,1.0,0.0,0.0,,1040.0,522.0,1.0,,1122.0,538.0,4.0,,83.0,,,0.0,,,,0.0,,,Fang,方,Weishen,惟深,15.0,62.0,"Fang(1) Weishen [11247] Cheng Ju, 33.7b-10b; Wuzhun zhi, 25.11b; Fujian TZ, 148.6a. CBD, 1, 80-81.",0.0,0.0,,,,,,,,,,,,,TTS,BDQKH,1.0,2007-03-12 00:00:00,2008-10-18 00:00:00
11248,Fang Xilu,方希呂,1053.0,22.0,,0.0,100531.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,,,Fang,方,Xilu,希呂,15.0,62.0,"Fang(1) Xilu [11248] Fujian TZ, 148.8b.",0.0,0.0,,,,,,,,,,,,,TTS,,0.0,2007-03-12 00:00:00,
11249,Fang Tianren,方天任,1082.0,5.0,,0.0,100531.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,,,Fang,方,Tianren,天任,15.0,62.0,"Fang(1) Tianren [11249] Fujian TZ, 148.10b.",0.0,0.0,,,,,,,,,,,,,TTS,,0.0,2007-03-12 00:00:00,
11250,Fang Yu,方俁,1082.0,5.0,,0.0,100531.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,,,Fang,方,Yu,俁,15.0,62.0,"Fang(1) Yu [11250] Fujian TZ, 148.10b.",0.0,0.0,,,,,,,,,,,,,TTS,,0.0,2007-03-12 00:00:00,
11251,Fang Shi,方時,1088.0,5.0,,0.0,100531.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,,,Fang,方,Shi,時,15.0,62.0,"Fang(1) Shi [11251] Fujian TZ, 148.15b.",0.0,0.0,,,,,,,,,,,,,TTS,,0.0,2007-03-12 00:00:00,
11252,Fang Xizhe,方希哲,1058.0,14.0,,0.0,100531.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,,,Fang,方,Xizhe,希哲,15.0,62.0,"Fang(1) Xizhe [11252] See documentation for son, Shi [11251]. There should be a TZ entry for him. (Fujian TZ, 148.15b).",0.0,0.0,,,,,,,,,,,,,TTS,,0.0,2007-03-12 00:00:00,
11253,Fang Bing,方柄,1076.0,28.0,11211.0,0.0,100531.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,,,Fang,方,Bing,柄,15.0,62.0,"Fang(1) Bing [11253] Fujian TZ, 148.16a.",0.0,0.0,,,,,,,,,,,,,TTS,,0.0,2007-03-12 00:00:00,
11254,Fang Zhi(2),方秩,,,,0.0,100531.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,,,Fang,方,Zhi(2),秩,15.0,62.0,"Fang(1) Zhi(2) [11254] Fujian TZ, 148.19b.",0.0,0.0,,,,,,,,,,,,,TTS,,0.0,2007-03-12 00:00:00,
11255,Fang Gang,方岡,1072.0,29.0,,0.0,100531.0,1.0,0.0,0.0,,,0.0,,,1135.0,541.0,5.0,,,,1125.0,538.0,7.0,徽宗末舉進士。,,0.0,,,Fang,方,Gang,岡,15.0,62.0,"Fang(1) Gang [11255] Fujian TZ, 148.19b; Lin Guangchao, WJ, 9.12a-14a. CBD, 1, 52.",0.0,0.0,,,,,,,,,,,,,TTS,BDQKH,1.0,2007-03-12 00:00:00,2008-10-17 00:00:00
11256,Fang Ke,方可,1098.0,5.0,,0.0,100531.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,,,Fang,方,Ke,可,15.0,62.0,"Fang(1) Ke [11256] Fujian TZ, 148.21b.",0.0,0.0,,,,,,,,,,,,,TTS,,0.0,2007-03-12 00:00:00,
11257,Fang Zhuan,方僎,1098.0,5.0,,0.0,100531.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,,,Fang,方,Zhuan,僎,15.0,62.0,"Fang(1) Zhuan [11257] Fujian TZ, 148.22a.",0.0,0.0,,,,,,,,,,,,,TTS,,0.0,2007-03-12 00:00:00,
11258,Fang Dian,方典,1115.0,5.0,,0.0,100531.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,,,Fang,方,Dian,典,15.0,62.0,"Fang(1) Dian [11258] Fujian TZ, 148.30b.",0.0,0.0,,,,,,,,,,,,,TTS,,0.0,2007-03-12 00:00:00,
11259,Fang Kuo,方擴,1107.0,1.0,,0.0,100531.0,1.0,0.0,0.0,,1107.0,535.0,1.0,0.0,1166.0,543.0,2.0,,60.0,0.0,,0.0,,,,0.0,,,Fang,方,Kuo,擴,15.0,62.0,"Fang(1) Kuo(2) [11259] Fujian TZ, 148.23b. Lin Guangchao, WJ, 9.4b-7a.",0.0,0.0,,,,,,,,,,,,,TTS,HVDCS,1.0,2007-03-12 00:00:00,2009-02-03 00:00:00
11260,Fang Kui,方夔,,,,0.0,100531.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,,,Fang,方,Kui,夔,15.0,62.0,"Fang(1) Kui [11260] Fujian TZ, 148.29b.",0.0,0.0,,,,,,,,,,,,,TTS,,0.0,2007-03-12 00:00:00,
11261,Fang Hu,方琥,1135.0,14.0,,0.0,100531.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,dead by 1256 according to the 1256 degreeholder list,Fang,方,Hu,琥,15.0,0.0,"方義夫, one of his kins, is on the 寶祐四年登科錄; Fang(1) Hu [11261] Fujian TZ, WJ, 148.34b.",0.0,0.0,,,,,,,,,,,,,TTS,TTS,0.0,2007-03-12 00:00:00,2008-04-20 00:00:00
11262,Fang Changchao,方昌朝,1076.0,28.0,11211.0,0.0,100531.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,,,Fang,方,Changchao,昌朝,15.0,62.0,"Fang(1) Changchao [11262] Fujian TZ, 148.36a.",0.0,0.0,,,,,,,,,,,,,TTS,,0.0,2007-03-12 00:00:00,
11263,Fang Tangqing,方唐卿,,,,0.0,100531.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,,,Fang,方,Tangqing,唐卿,15.0,62.0,"Fang(1) Tangqing [11263] Fujian TZ, 148.38a.",0.0,0.0,,,,,,,,,,,,,TTS,,0.0,2007-03-12 00:00:00,
11264,Fang Tingxiu,方庭秀,1099.0,28.0,11216.0,0.0,100531.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,,,Fang,方,Tingxiu,庭秀,15.0,62.0,"Fang(1) Tingxiu [11264] Fujian TZ, 148.36a.",0.0,0.0,,,,,,,,,,,,,TTS,,0.0,2007-03-12 00:00:00,
11265,Fang Yuanlao,方元老,,,,0.0,100531.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,,,Fang,方,Yuanlao,元老,15.0,62.0,"Fang(1) Yuanlao [11265] Fujian TZ, 148.39b.",0.0,0.0,,,,,,,,,,,,,TTS,,0.0,2007-03-12 00:00:00,
11266,Fang Wan,方萬,1122.0,1.0,,0.0,100531.0,1.0,0.0,0.0,,1122.0,538.0,4.0,0.0,1162.0,541.0,32.0,,41.0,0.0,,0.0,,,,0.0,,,Fang,方,Wan,萬,15.0,62.0,"Fang(1) Wan [11266] Fujian TZ, 148.39a. Fang Dacong, WJ, 35.1a-2b (wife, born Zheng, who died in 1202 at age 79). His highest office was in the Heji ju (medical office). CBD, 1, 59.",0.0,0.0,,,,,,,,,,,,,TTS,BDQKH,1.0,2007-03-12 00:00:00,2008-10-17 00:00:00
11267,Fang Fu,方符,1073.0,5.0,,0.0,100531.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,,,Fang,方,Fu,符,15.0,62.0,"Fang(1) Fu [11267] Fujian TZ, 148.3b.",0.0,0.0,,,,,,,,,,,,,TTS,,0.0,2007-03-12 00:00:00,
11268,Fang Che,方車,1075.0,5.0,,0.0,100531.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,,,Fang,方,Che,車,15.0,62.0,"Fang(1) Che [11268] Fujian TZ, 148.4b.",0.0,0.0,,,,,,,,,,,,,TTS,,0.0,2007-03-12 00:00:00,
11269,Fang Yi(3),方翼,1076.0,5.0,,0.0,100531.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,,,Fang,方,Yi(3),翼,15.0,62.0,"Fang(1) Yi(3) [11269] Fujian TZ, 148.6a.",0.0,0.0,,,,,,,,,,,,,TTS,,0.0,2007-03-12 00:00:00,
11270,Fang Yafu,方亞夫,1079.0,5.0,,0.0,100531.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,,,Fang,方,Yafu,亞夫,15.0,62.0,"Fang(1) Yafu [11270] Baxing in 1108. Fujian TZ, 148.6b, 8b. CBD, 1, 77.",0.0,0.0,,,,,,,,,,,,,TTS,BDQKH,1.0,2007-03-12 00:00:00,2008-10-18 00:00:00
11271,Fang Yanhui,方彥回,1079.0,5.0,,0.0,100531.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,,,Fang,方,Yanhui,彥回,15.0,62.0,"Fang(1) Yanhui [11271] Fujian TZ, 148.8b. See CBD for correct relation with Yafu [11270]. CBD, 1, 77.",0.0,0.0,,,,,,,,,,,,,TTS,BDLJG,0.0,2007-03-12 00:00:00,2008-12-13 00:00:00
11272,Fang Bin,方賓,1088.0,5.0,,0.0,13947.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,1118.0,537.0,1.0,重和元年進士。,,0.0,,,Fang,方,Bin,賓,15.0,62.0,"Fang(1) Bin [11272] Fujian TZ, 148.16a. CBD, 1, 62.",0.0,0.0,,,,,,,,,,,,,TTS,BDQKH,1.0,2007-03-12 00:00:00,2008-10-18 00:00:00
11273,Fang Shendao,方深道,1094.0,5.0,,0.0,100531.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,,,Fang,方,Shendao,深道,15.0,62.0,"Fang(1) Shendao [11273] Fujian TZ, 148.19b.",0.0,0.0,,,,,,,,,,,,,TTS,,0.0,2007-03-12 00:00:00,
11274,Fang Mu,方牧,1098.0,5.0,,0.0,100531.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,,,Fang,方,Mu,牧,15.0,62.0,"Fang(1) Mu [11274] Fujian TZ, 148.21b.",0.0,0.0,,,,,,,,,,,,,TTS,,0.0,2007-03-12 00:00:00,
11275,Fang Ye,方曄,1079.0,28.0,11228.0,0.0,100531.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,1142.0,541.0,12.0,紹興十二年特科。,,0.0,,,Fang,方,Ye,曄,15.0,0.0,,0.0,0.0,,,,,,,,,,,,,TTS,,1.0,2007-03-12 00:00:00,
11276,Fang Huan,方渙,1121.0,5.0,,0.0,100531.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,,,Fang,方,Huan,渙,15.0,62.0,"Fang(1) Huan [11276] Fujian TZ, 148.34a.",0.0,0.0,,,,,,,,,,,,,TTS,,0.0,2007-03-12 00:00:00,
11277,Fang Chundao,方醇道,1049.0,12.0,11228.0,0.0,100531.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,,,Fang,方,Chundao,醇道,15.0,62.0,"Fang(1) Chundao [11277] There should be a missed notice in Fujian TZ for him. See documentation for son, Huan [11276]. Held official office, but no notice of jinshi in CBD. CBD, 2, 86.",0.0,0.0,,,,,,,,,,,,,TTS,BDQKH,1.0,2007-03-12 00:00:00,2008-10-18 00:00:00
11278,Fang Xiong,方雄,1124.0,5.0,,0.0,100531.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,,,Fang,方,Xiong,雄,15.0,62.0,"Fang(1) Xiong [11278] Fujian TZ, 148.35b.",0.0,0.0,,,,,,,,,,,,,TTS,,0.0,2007-03-12 00:00:00,
11279,Fang Shiju,方士舉,1127.0,5.0,,0.0,100531.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,,,Fang,方,Shiju,士舉,15.0,62.0,"Fang(1) Shiju [11279] Fujian TZ, 148.37b. CBD, 1, 71.",0.0,0.0,,,,,,,,,,,,,TTS,BDQKH,1.0,2007-03-12 00:00:00,2008-10-18 00:00:00
11280,Fang Wan(2),方綰,1110.0,1.0,,0.0,100531.0,1.0,0.0,0.0,,1110.0,535.0,4.0,,0.0,0.0,,,0.0,,,0.0,,,1148.0,541.0,18.0,紹興十八年進士。,Fang,方,Wan(2),綰,15.0,62.0,"Fang(1) Wan(2) [11280] Fujian TZ, 148.32b. He moved back to the Song Xinghua county part of modern Putian county and established the 'c' branch of this lineage. No age for degree listed. CBD, 1, 62.",0.0,0.0,2.0,,7.0,,,,,,,,,,TTS,NEUZZY,1.0,2007-03-12 00:00:00,2012-09-11 00:00:00
11281,Fang Pin,方蘋,1005.0,23.0,,0.0,100531.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,1056.0,526.0,1.0,嘉祐間知鉛山縣事。,,0.0,,,Fang,方,Pin,蘋,15.0,62.0,"Fang(1) Pin [11281] See also documentation for great grandson, Gang [11255]. CBD, 1, 67.",0.0,0.0,,,,,,,,,,,,,TTS,BDQKH,1.0,2007-03-12 00:00:00,2008-10-18 00:00:00
11282,Fang Xiyi,方希益,1035.0,12.0,11281.0,0.0,100531.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,,,Fang,方,Xiyi,希益,15.0,62.0,"Fang(1) Xiyi [11282] See documentation for grandson, Gang [11255].",0.0,0.0,,,,,,,,,,,,,TTS,,0.0,2007-03-12 00:00:00,
11283,Fang Tao,方燾,1042.0,14.0,,0.0,100531.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,,,Fang,方,Tao,燾,15.0,62.0,"Fang(1) Tao [11283] See documentation for son, Gang [11255].",0.0,0.0,,,,,,,,,,,,,TTS,,0.0,2007-03-12 00:00:00,
11284,Fang Xun,方旬,1067.0,5.0,,0.0,100531.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,1097.0,531.0,4.0,,,0.0,,,Fang,方,Xun,旬,15.0,62.0,"Fang(1) Xun [11284] CBD, 1, 51.",0.0,0.0,,,,,,,,,,,,,TTS,BDQKH,1.0,2007-03-12 00:00:00,2008-10-11 00:00:00
11285,Fang Shao,方劭,1079.0,5.0,,0.0,100531.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,1109.0,535.0,3.0,大觀三年進士。,,0.0,,,Fang,方,Shao,劭,15.0,62.0,"Fang(1) Shao [11285] CBD, 1, 51.",0.0,0.0,,,,,,,,,,,,,TTS,BDQKH,1.0,2007-03-12 00:00:00,2008-10-11 00:00:00
11286,Fang Zhen(4),方軫,1070.0,5.0,,0.0,100584.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,,,Fang,方,Zhen(4),軫,15.0,62.0,"Fang(1) Zhen(4) [11286] CBD, 1, 57.",0.0,0.0,,,,,,,,,,,,,TTS,BDQKH,1.0,2007-03-12 00:00:00,2008-10-17 00:00:00
11288,Fang Xian,方暹,,,,0.0,13193.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,,,Fang,方,Xian,暹,15.0,0.0,,0.0,0.0,,,,,,,,,,,,,TTS,,1.0,2007-03-12 00:00:00,
11289,Fang Rong,方鎔,1140.0,11.0,11280.0,0.0,100531.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,,,Fang,方,Rong,鎔,15.0,62.0,"Fang(1) Rong [11289] See documentation for son, Zhuo [11290].",0.0,0.0,,,,,,,,,,,,,TTS,,0.0,2007-03-12 00:00:00,
11290,Fang Zhuo,方濯,1184.0,1.0,,0.0,100531.0,1.0,0.0,0.0,,1184.0,544.0,11.0,0.0,1263.0,557.0,4.0,,80.0,0.0,,0.0,,,,0.0,,,Fang,方,Zhuo,濯,15.0,62.0,"Fang(1) Zhuo [11290] Liu Kezhuang, WJ, 160.8a-10a. CBD, 1, 65-66.",0.0,0.0,,,,,,,,,,,,,TTS,BDQKH,1.0,2007-03-12 00:00:00,2008-10-18 00:00:00
11291,Fang Rongbo,方榮伯,1214.0,11.0,11290.0,0.0,100531.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,,,Fang,方,Rongbo,榮伯,15.0,62.0,"Fang(1) Rongbo [11291] See documentation for father, Zhuo [11290].",0.0,0.0,,,,,,,,,,,,,TTS,,0.0,2007-03-12 00:00:00,
11292,Fang Ji,方濟,1186.0,19.0,,0.0,100531.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,,,Fang,方,Ji,濟,15.0,62.0,"Fang(1) Ji [11292] See documentation for brother, Zhuo [11290].",0.0,0.0,,,,,,,,,,,,,TTS,,0.0,2007-03-12 00:00:00,
11293,Fang Guizhong,方桂仲,1214.0,11.0,11290.0,0.0,100531.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,,,Fang,方,Guizhong,桂仲,15.0,62.0,"Fang(1) Guizhong [11293] See documentation for father, Zhuo [11290].",0.0,0.0,,,,,,,,,,,,,TTS,,0.0,2007-03-12 00:00:00,
11294,Fang Jinwei,方謹微,1017.0,14.0,,0.0,100531.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,,,Fang,方,Jinwei,謹微,15.0,62.0,"Fang(1) Jinwei [11294] See documentation for great grandson, Kuo [11259].",0.0,0.0,,,,,,,,,,,,,TTS,,0.0,2007-03-12 00:00:00,
11295,Fang Ge,方革,1047.0,14.0,,0.0,100531.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,,,Fang,方,Ge,革,15.0,62.0,"Fang(1) Ge [11295] See documentation for grandson, Kuo [11259].",0.0,0.0,,,,,,,,,,,,,TTS,,0.0,2007-03-12 00:00:00,
